csv_upc,cat_id,category,description,images,manufacturer,name,weight,upc,sem3_id
0000000000047708000460,2240,Terminal Tackle,"Eagle Claw, the brand that started it all, remains... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5282a64bdb07fa4065d6ecf28b4f6bbe,0.jpg']",Eagle Claw,"Eagle Claw 031W-6 Plain Shank Hook, 6 Piece (Bronze)",45359.24,047708000468,0EXFu7xtItkMyug2YIkEiW
0000000000039364189300,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000045063409280,23290,Hunting & Fishing,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/8d32f17bc11574b82d9fef755f065558,0.jpg']",Comal Tackle Co.,"Comal Weighted Round Snap-On Float, Red",N\A,045063409285,2XHHZIFSuCeIOiKwYcG2oG
0000000000007874225130,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007874212456,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000858085005020,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000681131125460,6411,Pet Care,"These waste bags are leak-proof, strong and durabl... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/631031eaf0c429da5e1609c86292552b,0.jpg']",WAL-MART STORES INC,"Pet All Star Waste Bags Training Aid, 120 Ct",N\A,681131125468,5mJC2ololk4OUqmoWmcI0E
0000000000053100384700,12178,Janitorial & Sanitation Supplies,Healthy gums don't bleed. If you spit blood when y... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/fb1cdc6e020257bf959643aae6ae30df,0.jpg']",N\A,Parodontax Clean Mint Toothpaste - 3.4oz,3.4,053100384709,0gwTpuwHB44KSIOQoSuAko
0000000000037000976570,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000079400592200,23453,Shampoos,Dove Men+Care Fresh and Clean Fortifying Shampoo a... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b15666f9166ca1abc0608592e7eec877,0.jpg']",Unilever,"Dove Men+Care Fresh & Clean Fortifying Shampoo + Conditioner, Travel Size, 3 fl oz",N\A,079400592200,4Q0ZhXpTFo2uswm6myMKKA
0000000000011111172670,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000072320910220,24430,Breads & Bakery,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/14a583987ef3e3a658ad25c089968d28,0.jpg']",D.F. Stauffer Biscuit Company,"Stauffer's Original Animal Crackers, 32 oz",907184.74,072320910222,0Vwg7XjgokoWekI0AImqim
0000000000028400032820,11419,Sauces & Dips,"Delicious, crowd pleasing and convenient â it ca... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e7e6f1454d0caad3f50ed7559da04ee7,0.jpg']",N\A,Tostitos Chunky Salsa Medium 24 oz,680388.555,028400032827,1Dks4PlplImwS0sQKyAYYq
0000000000036200004400,11419,Sauces & Dips,2 serving of veggies in every 1/2 cup of sauce. Ra... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/46b2d19331018ea26d26a19fcafdac74,0.jpg']",Unilever,Ragu Chunky Tomato-Garlic & Onion Pasta Sauce 26 oz,737087.60,036200004401,5kGtxeKH8iu64ciso6oKi8
0000000000036200013640,11419,Sauces & Dips,Chunky Gardenstyle. A sauce bursting with chunks o... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/46dd4a88a5cb50a142bde030d938a1b7,0.jpg']",Unilever,Ragu Chunky Sauce Mama's Special Garden Sauce 24 OZ,737087.60,036200013649,6mJNjkAsEaOoGiEEWyuu2Q
0000000000036200004680,1816,Pasta Sauce,Sauteed Onion and Garlic Robusto! A thick and robu... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/cebce97422630c0a34c9edd501ced23c,0.jpg']",Ragu,"Ragu' Robusto! Hearty Onion and Garlic Sauce, 24 oz",737087.60,036200004685,1ZZ5drZN6Cc8sggm4sAGsK
0000000000036200002500,8966,Pasta,More than a full serving of veggies in every 1/2 c... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f76e4a779467b7aadc94551dec0eabe0,0.jpg']",N\A,Spicy Italian Style Pasta Sauce 24 OZ JAR,680388.55,036200002506,0LUWfleytDyWgWk2u6oqeS
0000000000078300015100,11268,Cleaning Tools,** Free Shipping ** Nitrile gloves are a sturdy se... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f0fbd30e2c68bafdb26e4ad3e26100ff,0.jpg']",N\A,"Inteplast Group Powder Free Nitrile Gloves, Medium, Blue, Disposable IBSNF002",N\A,078300015109,32kdGmQ4YiMwaa4KokamoA
0000000000078742159510,21624,Kitchen Utensils & Gadgets,Great Value Non-Stick Oven Safe Parchment Paper- 6... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/9aeb215ee9ceca3b05e279056ec2c6eb,0.jpg']","Wal-Mart Stores, Inc.",Great Value Non-Stick 60 sq ft Parchment Paper,N\A,078742159515,7EDU1FcLZ2cgs0CY0ywmiW
0000000000021000600850,7207,Dairy & Eggs,"Pasteurized nonfat milk and milkfat, whey protein ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/d14943be43f1a4eeb2efd6a86727f415,0.jpg']",Kraft,"Philadelphia Original Whipped Cream Cheese Spread, 12 oz",340194.28,021000600854,1eG7oqn9fQ6aSGWu0amy2S
0000000000076808514330,8966,Pasta,Size:16 Ounce (Pack of 1). From its humble beginni... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b9c83afb4f24551b6b2cc35101836020,0.jpg']",Barilla,"Barilla Campanelle Pasta, 16 oz [16 Ounce (Pack of 1)]",453592.37,076808514339,66oPKzjlB2ecC0YAqMKikc
0000000000076808002150,22596,Penne,From its humble beginnings in 1877 as a small shop... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e0558119d87d50c769e0851fb9eb0250,0.jpg']","Barilla America, Inc.","Barilla Pasta Tri-Color Penne, 12.0 OZ",340194.28,076808002157,3WxRqWDUJ6cmKyiWCkYUK8
0000000000078742147650,18203,Grocery & Gourmet Food,Old Fashioned Apple Pie:Kosher,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a50d4a9cf24c8a77f888b0e7dd02b0d1,0.jpg']","Wal-Mart Stores, Inc.","Apple Mini Pie 4""",113398.09,078742147659,32jvi685LcQUMOeiQMIOuE
0000000000078742147710,18203,Grocery & Gourmet Food,Old Fashioned Cherry Pie:Kosher,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/ce2089555265283481b3127a66f5c261,0.jpg']","Wal-Mart Stores, Inc.","Fashioned Cherry Pie, 4 oz",113398.09,078742147710,7f0XivoYhECW0UGUECoSYw
0000000000078742147900,18203,Grocery & Gourmet Food,Old Fashioned Blueberry Pie:Kosher,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/691b450530f8c438080761582804f97c,0.jpg']","Wal-Mart Stores, Inc.","Blueberry Mini Pie 4""",113398.09,078742147901,6Xry31TSxU2iqEoQGyOkGI
0000000000014100047150,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000021000615270,7207,Dairy & Eggs,Kraft Singles White American Cheese Slices- Always... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/5d91e2c4dc24f1e805c37bb1e85949f5,0.jpg']",Kraft,"Kraft Singles White American Cheese Slices, 24 ct",N\A,021000615278,4yEdTtBVPUyGQGg6MqoWOG
0000000000078742986900,16279,Toys & Games,The Bakery At Walmart Wheat Bolillios:,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/6bcdda719045177c6b2aeb8726cb3599,0.jpg']","Wal-Mart Stores, Inc.","The Bakery At Walmart Wheat Bolillios, 6ct",N\A,078742986906,2KMJGQ6gC8C4o2CawMe2AU
0000000000882648000810,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000078742373970,7207,Dairy & Eggs,Important Made in USA Origin Disclaimer- For certa... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/248804dd1e731006d716e82f9b062727,0.jpg']","Wal-Mart Stores, Inc.","Great Value Cauliflower, 16 oz",453592.37,078742373973,4lywFF7YYa42eKQSCeSqkM
0000000000078742009950,17534,Health & Personal Care,Vitamin B-12 prevents megaloblastic anemia by help... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/31726c3f4538966af75b9a4c806e74eb,0.jpg']",Generic,"Spring Valley Natural Timed Release Vitamin B12 Tablets, 1000mcg, 150 ct/2 pk",140613.63,078742009957,00dBg3eqyA64CKyIiq42OU
0000000000051141931160,9194,Sandpaper,SandBlaster Sandpaper with no slip grip backing sh... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/14396f34b4724e4fc24550e316a5474a,0.jpg']",3M Company,"3M 11320-G Sandpaper with No Slip Grip Backing, 320 Grit, 3-2/3 by 9-Inch, Gold, 5 Per Pack",45359.24,051141931166,0155MiKVDhuy84gGEi06YU
0000000000014100085970,2929,Cooking & Baking Supplies,0g trans fatSmooth textureLow fatCholesterol free,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/516bb3a0d54cd0f625bc8887a810ba19,0.jpg']",Pepperidge Farm,Pepperidge FarmÂ® Honey Wheat Bread - 24 oz,680388.55,014100085973,3mArUBU5nMKuuOe8wk8ySi
0000000000071990320000,19558,Juices,Coors Light Beer's unique frost-brewing process lo... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c2cd8a0c69c35d9640cff8d8b378b19b,0.jpg']",Coors Brewing Company,Coors Light® Beer 6-16 fl. oz. Cans,N\A,071990320003,1cJtb4TBT2QgM8aukYimyU
0000000000030400773870,17534,Health & Personal Care,Angel Soft Bath Tissue Double Rolls is Angel Soft'... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/8999ab53e2e8687cf6f5f04f76fc23b4,0.jpg']",Generic,"Angel Soft Toilet Paper, 24 Double Rolls, Bath Tissue",N\A,030400773877,6myQw8ryCmmkmSEs6AOoYM
0000000000050000497250,13454,Coffee,Nestle Coffee-mate Sugar Free French Vanilla Liqui... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/0280912e117e10e286251af1745d5dee,0.jpg']",Nestle Usa/Beverage,COFFEE-MATE French Vanilla Sugar Free Liquid Coffee Creamer 64 fl. oz. Bottle,N\A,050000497256,6CWAQTY6qWiUcymEQigoOe
0000000000851893001290,13083,Cats,"Freshpet select adult chunky chicken, turkey, vege... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/89b243743ae47c393c2735e6fab09474,0.jpg']",Generic,Freshpet Select Chunky Chicken & Turkey with Vegetables & Brown Rice Roll for Dogs - 1.5lb,680388.55,851893001298,5saPTumlm40k4QCk4WSKyW
0000000000786162507000,15216,Water,"Glaceau Smart Water, 50.73-Ounce (Pack of 12)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e942f5d3456bf78c62927d8510ab471a,0.jpg']",CAJ International (Coke and Pepsi),"Glaceau Smart Water, 50.73-Ounce (Pack of 12)",19323034.96,786162507006,62GCkHrhUOgGokQc6iUMKm
0000000000079400404110,22204,Men's Deodorants & Antiperspirants,Size:Single. 24 hour protection powder invisible s... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/bc9153abbbd271a662d2c06fa5451454,0.jpg']",Suave,"24 Hour Protection Powder Invisible Solid Anti-perspirant Deodorant Stick By Suave, 1.4 Ounce [Single]",6350.29,079400404114,2JBvnHwJBk8qymyIQ2wOms
0000000000078742033590,2929,Cooking & Baking Supplies,The Bakery at Walmart Cream Cheese Iced Brownie:Ch... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/63419cc75d313b8b6921763bdb5c6be8,0.jpg']","Wal-Mart Stores, Inc.","The Bakery at Walmart Cream Cheese Iced Brownie, 13 oz",368543.80,078742033594,3mg3FMoVrsoIuOGK4KiuuU
0000000000072470006080,1183,Snack Food,Krispy Kreme Doughnuts Glazed Cake Doughnut Holes:... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/cb4f8553ed7333a61ed945ac5c1fef13,0.jpg']",Krispy Kreme Doughnut Co.,"Krispy Kreme Doughnuts Glazed Cake Doughnut Holes, 10.6 oz",300504.94,072470006080,3qoiibuvpgs0qIgMi0aSEy
0000000000078742230340,2929,Cooking & Baking Supplies,Our guarantee is our promise that you'll be fully ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/e7865e72b800cc0b984df47ed644a64f,0.jpg']","Wal-Mart Stores, Inc.","Great Value Buttermilk Pancakes, 12 count, 16.5 oz",467767.13,078742230344,1cFvvVnD4WaYg6AA2ocamg
0000000000681131130680,23555,Nail Polish,Equate Nourishing Nail Polish Remover helps return... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/116574ea70c67d34c05032628fe33e41,0.jpg']",Vi Jon,"Equate Nourishing Nail Polish Remover, 6 fl oz",N\A,681131130684,5P3t6GgEC0aayMo8cac0CK
0000000000681131138180,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000681131297690,8320,Non-Aspirin,Compare to Advil PM Caplets Active Ingredients. Ib... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a111340a8b0a7dce2369aad89635b619,0.jpg']","Wal-Mart Stores, Inc.","Equate - Ibuprofen PM 200 mg, 80 Coated Caplets (Compare to Advil PM)",36287.39,681131297691,6xxeb8lxiKOuqA2WouOyeY
0000000000050844293190,22474,Medicinal Sleep Aids,BUY 1 GET 1 FREE,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/0be06c724bea510eeb388ce44965c557,0.jpg']",Quality Plus,Sleep Aid,113398.09,050844293199,0JcMU1mvg12sQiscOsKuGw
0000000000305732037120,21868,Personal Care,ChapStickÂ® Total Hydration 100% Natural is an age... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f7bdada28afd4e558137cbe8625afb32,0.jpg']",N\A,ChapStick Total Hydration 3 in 1 Honey Blossom Lip Balm - 1ct,N\A,305732037127,4SbQzauDfEWsmqwmkeoAUe
0000000000023700014100,167,Jerky,"Tyson Crispy Chicken Strip, 25 Ounce -- 8 per case... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/979729fbd5939ab613aa582b625e35f2,0.jpg']",N\A,"Tyson Crispy Chicken Strip, 25 Ounce -- 8 per case.",5669904.62,023700014108,5W4fl4j8bIqGSgwssWKYcK
0000000000066626109710,11419,Sauces & Dips,Raybern's brings that deli taste you crave to your... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/2fd62a23a2cba34507d9563789315d6a,0.jpg']",Raybern Quality Foods,"Raybern's Philly Cheesesteak Sandwich, 8.3 oz",235301.04,066626109718,1meVv15qlIKgkuKgswe0Qq
0000000000305731928320,4796,Skin Care,ChapStick Green Apple Skin Protectant-8-hour moist... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/aafc433beed56e4105155e3b1000a06d,0.jpg']",Wyeth Consumer Healthcare,"ChapStick Green Apple Lip Moisturizer Green Apple, 3 pk",4252.43,305731928327,2HHYJG68PEQyQ8882SUus8
0000000000049000016790,494,Soda,The smooth citrus taste of Mello Yello Citrus Soda... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/231fba48ce630335ba4610d0a9144407,0.jpg']",Coca-Cola USA,"Mello Yello, 20 fl oz",566990.46,049000016796,545f6hSYNUG6QsC08O0Coq
0000000000000000030820,25459,Uncategorized,Color Name:Cherry Leaf. 30823 Features: -Includes ... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b8b2b0b3dd77d7678710ae24c8a431b3,0.jpg']",Laurey,"Laurey 30823 Cabinet Hardware 1-3/8-Inch Round Wood Knob, Cherry Leaf [Cherry Leaf]",13607.77,722233308233,7dTNFZsAfukQOeYoISAUIW
0000000000033383510100,1183,Snack Food,"Cholesterol, Fat, & Sodium FreeRich In Potassium, ... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/9190e1027d0f228512cfa91b680556a3,0.jpg']",Basin Gold Cooperative,"Fresh from the Start Gourmet Red Potatoes, 5.0 LB",2267961.85,033383510101,2F0zK4UtxoEo40WGe6oUw0
0000000000851339002020,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000665538306670,11201,Bath,This Mainstays Toilet Bowl Brush looks great and w... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/029904d14402ebf34d8cc3aa45fed1e0,0.jpg']",Allure Home Creation,Mainstays Basic Bath Accessories Collection - 2 piece Toilet Bowl Brush Set,N\A,665538306675,2IXOnii1K42eSY8e82O6kM
0000000000811068010510,210,"Scrubs, Salts & Soaks",Size:1 Count -| - Color:Therapy & Relief. Dr. Teal... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/9beb2c172b2513fdcc669fdce40dbbbd,0.jpg']",Advanced Beauty Systems,"Dr. Teal's Epsom Salt Soaking Solution, Rosemary and Mint, 48 Ounce [Therapy & Relief, 1 Count]",1360777.11,811068010517,7ML5XNe784y2IWSIkioiAs
0000000000041167053670,16208,Therapeutic Skin Care,Size:Pack of 7. For the most up to date informatio... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/b1dae56e9d0e47722aa817b7cb553bd9,0.jpg']",KAO BRANDS,"Gold Bond Ultimate Hydrating Lotion, Diabetics Dry Skin Relief 18 oz",510291.41625,041167053676,1NhYOgJSa0YW8OSMcgqEKC
0000000000074108951670,17534,Health & Personal Care,CONAIR - BRUSHES,"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4c0f0a7f1aaf99ac0e53fc73b13b8743,0.jpg']",Conair,"Conair Slim Teasing Hair Brush, Mixed Boar Bristle",45359.24,074108951670,0z7WHW2saMgsoYKS6uU60Y
0000000000672935817770,16279,Toys & Games,Firefly Hello Kitty Ready Go Light-up Toothbrush f... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/1021cf0af1ec28d2fe8cf67a437d0a0a,0.jpg']",Dr. Fresh,"Firefly Hello Kitty Ready Go Toothbrush, 1 ct",8504.86,672935817772,6fuUP882Kmg2EO8OWeuy4i
0000000000074108936070,12102,Styling Tools,Conair has everything you need for beautiful hair.... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/168bbfd7e67106b4cfd80b497b7fe0b6,0.jpg']",Conair,Conair Lift & Style Comb Color May Vary,N\A,074108936073,4V1AgfQ7IWm2KQGYg8ekga
0000000000840276152530,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000381519181380,14214,Conditioners,Aussie 3 Minute Miracle Color Conditioning Treatme... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/9f726331cea7d5d149ca6969addc1c5a,0.jpg']",Procter & Gamble,Aussie Moist 3 Minute Color For Keeps Deep Conditioner - 8.0oz,N\A,381519181382,6fbKhaI8bgGmcSkweUYASm
0000000000043194395330,12102,Styling Tools,"Scunci Everyday & Active accessories, like the Scu... (visit site URLs for full description)","['http://sem3-idn.s3-website-us-east-1.amazonaws.com/7d563cec610d39f2ff374f5607faaf9d,0.jpg']",Conair Corporation,"Scunci Everyday & Active Hairband, 1.0 CT",N\A,043194395330,44aeLPFuiOmoGAIyC6W2Cu
0000000000811648020040,386,Home Storage Hooks,Add a touch of style to your washroom with this Be... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/a301ea48f9876da43c2dd4c3cd3e6f4c,0.jpg']",Golden Tadco Int'l Corp,Better Homes and Gardens Two Tone Metal Accessories Collection - Wastecan,N\A,811648020042,6zUq5I5dy48aSEm8IiUCgk
0000000000037000840230,15377,Mouthwash,Discover your smile’-s full potential when you use... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/c2a1dd0f2417f85ef6999c9a22ba673f,0.jpg']",Crest,Crest 3D White Rinse 32 Fl Oz,907184.74,037000840237,1E2qLpJPh2GAWWW66yQ8wk
0000000000312547306710,17534,Health & Personal Care,Size:Pack of 2. Give your mouth complete care with... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/f2926a5fe02d1d9572184f769372e95c,0.jpg']",Listerine,"Listerine Total Care Zero Anticavity Mouthwash, Fresh Mint, 1 L",1129445.00,312547306713,2BmPemq03Qc0Qgq00ek0S0
0000000000079363018140,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000008906056820500,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000041604247300,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000719267859290,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000789158153620,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000190608182810,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000605388254900,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000073149185180,12908,Home & Kitchen,Anyone who loves to stay in tune with the latest f... (visit site URLs for full description),"['http://sem3-idn.s3-website-us-east-1.amazonaws.com/4800e644eaa96a7942960267bf5befe7,0.jpg']",Sterilite,"Sterilite, 6 Quart / 5.7 Liter Storage Box",N\A,073149185181,7bvJQtvzRQoKkkWuaCe4qI
0000000000884410082540,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
0000000000007874215278,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A,N\A
